Start Time:  10/1/2018 3:29:18 PM         Time Completed:  10/1/2018 4:37:33 PM     Elapsed Time:  01:08:14
Sample ID:     BFO_630_SV_300K_MvsH_011018

Experiment:    C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.exp
Data File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.txt
Plot File:     C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.oc2
VSM Exp File:  C:\IDEASVSM\Default UserID\Ciro-nanoDiscos\2018\a-RU_EB_3\a-RU_EB_3.stp
VSM Data File: C:\IDEASVSM\Default UserID\OSCAR GARZON\V2O3Ni_Inplane\NUEVOS DATOS\100K\BFO_630_SV_300K_MvsH_011018#1.dat

***DATA***

Field(Oe)	 Moment(emu)	
 130.07964 	 0.0000034416577 	
 150.07061 	 0.0000091168953 	
 170.0707 	 0.000014535784 	
 190.07196 	 0.000020709495 	
 210.0639 	 0.000024399891 	
 230.05919 	 0.000027468555 	
 250.07251 	 0.00003270008 	
 270.05272 	 0.000036926282 	
 290.05084 	 0.000042950771 	
 310.05116 	 0.000043388291 	
 330.04975 	 0.000051265729 	
 350.02659 	 0.00005685766 	
 370.03307 	 0.000063253452 	
 390.02985 	 0.000069865713 	
 410.02171 	 0.000070078627 	
 430.02103 	 0.000072695019 	
 450.02177 	 0.00008043317 	
 470.00314 	 0.000082548949 	
 490.06147 	 0.000090130405 	
 510.19769 	 0.000095085159 	
 530.21218 	 0.000097838384 	
 550.38229 	 0.00010403275 	
 570.39129 	 0.00011005831 	
 590.38105 	 0.00011447878 	
 610.38206 	 0.00011795955 	
 630.36959 	 0.00012637734 	
 650.37654 	 0.00013277077 	
 670.35302 	 0.0001449128 	
 690.35141 	 0.00015066773 	
 710.35495 	 0.00015384343 	
 730.37917 	 0.00016558671 	
 750.53118 	 0.00016827499 	
 770.54023 	 0.00017429999 	
 790.53628 	 0.00018011603 	
 810.52285 	 0.00018513652 	
 830.52527 	 0.0001925967 	
 850.51401 	 0.00019530249 	
 870.51579 	 0.000202737 	
 890.50494 	 0.00020774793 	
 910.49368 	 0.00021197952 	
 930.49692 	 0.00021472993 	
 950.48936 	 0.00022321399 	
 970.4955 	 0.00022423834 	
 990.47637 	 0.00023432845 	
 1144.2375 	 0.00028379644 	
 1458.2728 	 0.0003487841 	
 1772.5143 	 0.0004282413 	
 2086.7994 	 0.00052210087 	
 2401.0417 	 0.00058990076 	
 2715.2639 	 0.00066537148 	
 3029.4977 	 0.00075711376 	
 3343.7569 	 0.00083637229 	
 3657.976 	 0.00091828575 	
 3972.2281 	 0.00099833868 	
 4286.47 	 0.0010718166 	
 4600.7093 	 0.0011527986 	
 4914.9261 	 0.0012263126 	
 5229.161 	 0.0012988514 	
 5543.3178 	 0.00137249 	
 5857.636 	 0.0014116383 	
 6171.8439 	 0.0014676304 	
 6486.0794 	 0.0015142852 	
 6803.1154 	 0.0015914336 	
 7117.6753 	 0.0016819958 	
 7431.9086 	 0.0017590276 	
 7746.1039 	 0.0018290806 	
 8060.3162 	 0.0019033105 	
 8374.5275 	 0.0019802909 	
 8688.7139 	 0.0020641912 	
 9002.8976 	 0.0021375343 	
 9317.0551 	 0.0022194659 	
 9631.1848 	 0.0022878114 	
 9945.3061 	 0.0023606308 	
 10259.351 	 0.0024394261 	
 10573.446 	 0.0025185542 	
 10887.472 	 0.0025866567 	
 11201.496 	 0.0026683294 	
 11515.482 	 0.002746365 	
 11829.429 	 0.0028272504 		
